"","X1","id","price","type","sqfeet","beds","baths","cats_allowed","dogs_allowed","smoking_allowed","wheelchair_access","comes_furnished","state","State Name","MedianIncome","Governor","Pop","LandArea(sqmi)","PopDensity","TaxRate","DeathPenalty","PctWhite","PctBlack"
"1264",27155,7049330718,1785,"apartment",975,2,2,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1265",66995,7031433231,999,"apartment",794,1,1,1,0,1,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1266",229625,7037771740,940,"apartment",950,2,2,0,0,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1267",119460,7036779617,4050,"apartment",1322,3,2,0,0,0,0,0,"hi","Hawaii",80212,"D",1415872,10932,129.5163,0.32,0,21.8,1.6
"1268",156711,7039416108,680,"apartment",872,2,2,1,1,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"1269",273794,7042414388,570,"apartment",600,1,1,1,1,1,0,0,"ok","Oklahoma",51924,"R",3931316,69899,56.24281,0.89,1,65.6,7.2
"1270",220133,7035750164,940,"apartment",1123,2,2,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1271",3160,7047383857,660,"apartment",1150,3,1,0,0,1,0,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"1272",49382,7020187957,4655,"apartment",1404,3,2,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1273",2338,7023717135,825,"apartment",591,1,1,0,0,1,0,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"1274",108842,7045903017,1289,"apartment",1179,2,2,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1275",297279,7034270276,1020,"apartment",1200,2,2,1,1,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"1276",41906,7044044363,2244,"apartment",687,1,1,1,1,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1277",54064,7042134228,895,"apartment",650,2,1,0,0,0,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1278",343686,7043664354,1998,"apartment",878,1,0,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1279",228643,7033019710,1400,"apartment",1166,3,2,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1280",359438,7049015441,1092,"apartment",834,2,1,0,0,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1281",33505,7050037276,2430,"apartment",859,1,1,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1282",382996,7050407914,1475,"apartment",1153,2,2,1,1,1,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"1283",278176,7048533188,565,"apartment",865,1,1,0,0,1,0,0,"ok","Oklahoma",51924,"R",3931316,69899,56.24281,0.89,1,65.6,7.2
"1284",275855,7048945878,539,"apartment",717,1,1,1,1,0,0,0,"ok","Oklahoma",51924,"R",3931316,69899,56.24281,0.89,1,65.6,7.2
"1285",288860,7035119638,930,"apartment",1000,1,1,1,1,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"1286",222144,7048910030,799,"apartment",800,1,1,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1287",317864,7049849814,1315,"apartment",1512,3,2,1,1,1,1,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1288",21282,7039565196,840,"apartment",550,0,1,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1289",303710,7041567861,1315,"apartment",1247,3,2,1,1,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"1290",272138,7040718180,825,"apartment",920,2,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1291",58821,7046977587,1430,"apartment",1100,2,2,1,1,0,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1292",63339,7042672115,1395,"apartment",790,2,2,1,1,1,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1293",187629,7048420533,1370,"apartment",1125,2,2,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1294",189684,7041209203,1225,"apartment",960,2,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1295",381888,7046837828,1370,"apartment",1215,3,2,0,0,1,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"1296",321321,7033527905,1054,"apartment",987,2,1.5,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1297",15906,7044839203,900,"apartment",838,2,1,0,0,1,0,0,"az","Arizona",59246,"R",7278717,113990,63.85399596,0.68,1,54.7,4.1
"1298",293144,7042167274,795,"apartment",1000,1,1,0,0,0,0,1,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"1299",269529,7048896983,1410,"apartment",1490,3,2.5,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1300",366821,7041377250,1090,"apartment",658,2,1,1,1,0,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1301",63501,7042184312,1330,"apartment",870,2,1,1,1,0,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1302",292861,7046370797,3332,"apartment",893,2,2,0,0,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"1303",236764,7050523107,1483,"apartment",987,2,2,1,1,1,0,0,"nv","Nevada",58646,"D",3080156,110572,27.85656,0.64,1,48.8,8.9
"1304",266632,7045069832,690,"apartment",752,2,1,0,0,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1305",361470,7046859349,1129,"apartment",882,2,1,1,1,0,1,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1306",234643,7051148753,835,"apartment",665,1,1,1,1,1,0,0,"nv","Nevada",58646,"D",3080156,110572,27.85656,0.64,1,48.8,8.9
"1307",322157,7047546565,918,"apartment",960,2,1,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1308",357368,7042664002,1029,"apartment",632,1,1,0,0,1,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"1309",180713,7029583928,1550,"apartment",880,2,1,1,1,1,0,0,"ma","Massachusetts",79835,"R",6892503,10554,653.0702,1.21,0,71.5,7
"1310",277306,7041920389,539,"apartment",700,1,1,1,1,1,0,0,"ok","Oklahoma",51924,"R",3931316,69899,56.24281,0.89,1,65.6,7.2
"1311",250400,7044544756,3000,"apartment",1200,3,1.5,0,0,0,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1312",2566,7040672454,960,"apartment",1150,2,2,1,1,1,0,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"1313",159694,7040918738,829,"apartment",840,2,1,1,1,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"1314",163045,7044975806,1189,"apartment",589,1,1,1,1,1,0,0,"la","Louisiana",47905,"D",4648794,52378,88.75471,0.71,1,58.5,32.1
"1315",203063,7041922955,960,"apartment",975,2,2,1,1,1,0,0,"mn","Minnesota",70315,"D",5639632,86936,64.87108,1.06,0,79.9,6.4
"1316",337130,7042083656,845,"apartment",660,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1317",180670,7031506592,1405,"apartment",775,2,1,0,0,1,0,0,"ma","Massachusetts",79835,"R",6892503,10554,653.0702,1.21,0,71.5,7
"1318",93566,7045717623,1625,"apartment",678,0,1,1,1,0,1,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1319",65072,7030784245,905,"apartment",600,1,1,1,1,1,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1320",129383,7041784970,765,"apartment",800,2,1,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"1321",150410,7049151573,1276,"apartment",1170,2,2,1,1,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"1322",351340,7025786125,910,"apartment",869,2,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1323",205981,7048285152,982,"apartment",1022,2,2,1,1,1,0,0,"ms","Mississippi",44717,"R",2976149,48432,61.45005,0.86,1,56.6,37.9
"1324",338085,7051143855,1060,"apartment",553,0,1,1,1,0,1,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1325",190018,7038004336,605,"apartment",439,0,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1326",293784,7041324031,899,"apartment",500,1,1,1,0,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"1327",302397,7048920668,895,"apartment",1010,2,2,1,1,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"1328",332547,7037076713,749,"apartment",603,1,1,1,1,0,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1329",223153,7050741811,998,"apartment",300,1,1,1,1,0,1,1,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1330",117564,7036506445,930,"apartment",940,2,1,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1331",162210,7037906646,1900,"apartment",1190,2,2,0,0,1,0,0,"la","Louisiana",47905,"D",4648794,52378,88.75471,0.71,1,58.5,32.1
"1332",250865,7023708797,3175,"apartment",1195,2,2,1,1,0,1,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1333",248918,7045095656,1529,"apartment",1150,2,1,0,0,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1334",101634,7047387458,1095,"apartment",650,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1335",322069,7049239837,749,"apartment",640,1,1,1,1,0,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1336",184103,7035988964,989,"apartment",658,1,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1337",1411,7043998747,890,"apartment",1100,2,2,1,1,1,0,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"1338",114147,7041900301,855,"apartment",1250,3,2,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1339",37572,7049901827,1475,"apartment",706,1,1,1,1,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1340",151646,7041305753,695,"apartment",960,2,1,1,1,0,1,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"1341",319186,7045340496,1034,"apartment",1236,2,1,0,0,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1342",20464,7048686611,1250,"apartment",937,2,2,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1343",241281,7041418084,1150,"apartment",850,1,1,1,1,1,0,0,"nj","New Jersey",81740,"D",8882190,8723,1018.249,2.31,0,54.8,12.8
"1344",87085,7049830397,1669,"apartment",1085,2,2,1,1,0,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1345",206858,7040015587,648,"apartment",850,3,1.5,0,0,0,0,0,"ms","Mississippi",44717,"R",2976149,48432,61.45005,0.86,1,56.6,37.9
"1346",342947,7050800475,1475,"apartment",1305,2,2.5,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1347",142398,7051089344,650,"apartment",748,2,1,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1348",271939,7043567561,970,"apartment",945,2,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1349",279914,7049273258,1295,"apartment",1029,2,2,1,1,0,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1350",81721,7048929201,840,"apartment",604,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1351",83942,7027070856,790,"apartment",450,0,1,0,0,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1352",251068,7050806912,1449,"apartment",529,0,1,0,1,0,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1353",346451,7050753837,688,"apartment",570,1,1,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1354",147761,7044871623,824,"apartment",862,2,1,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1355",332323,7040037072,816,"apartment",703,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1356",69489,7049870806,1956,"apartment",1246,2,2,1,1,1,0,0,"dc","DC",85203,NA,705749,68,10378.66,0.64,0,36.5,45.3
"1357",163536,7041565949,719,"apartment",660,1,1,1,1,1,1,0,"la","Louisiana",47905,"D",4648794,52378,88.75471,0.71,1,58.5,32.1
"1358",121668,7040400072,995,"apartment",985,2,2,0,0,1,0,0,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"1359",371888,7041546024,1185,"apartment",966,2,2,1,1,0,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1360",370294,7047022893,1375,"apartment",1100,3,1,1,1,1,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1361",35962,7048474822,1380,"apartment",712,1,0,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1362",227428,7037623942,900,"apartment",820,2,2,0,0,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1363",279257,7044821293,565,"apartment",750,1,1,0,0,1,0,0,"ok","Oklahoma",51924,"R",3931316,69899,56.24281,0.89,1,65.6,7.2
"1364",377740,7040055143,948,"apartment",1000,2,1,1,1,1,0,0,"wv","West Virginia",44097,"R",1817004,24230,74.98985,0.57,0,92,3.9
"1365",319602,7045903657,1020,"apartment",964,2,1.5,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1366",304958,7049248991,660,"apartment",675,1,1,1,1,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"1367",316489,7045054167,939,"apartment",1132,2,1,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1368",281063,7051236972,1615,"apartment",1045,2,2,1,1,0,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1369",247156,7050822814,929,"apartment",1000,2,1.5,1,1,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1370",66747,7025710246,925,"apartment",1325,3,1,0,0,1,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1371",93717,7033373869,1336,"apartment",1000,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1372",208681,7029152210,399,"apartment",1191,4,2,1,1,1,0,0,"ms","Mississippi",44717,"R",2976149,48432,61.45005,0.86,1,56.6,37.9
"1373",95752,7046736155,2060,"apartment",1107,2,2,0,0,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1374",283004,7051236781,1169,"apartment",800,2,1,1,1,0,1,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1375",147165,7046892642,965,"apartment",1098,2,2,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1376",32526,7049938552,3108,"apartment",1051,2,2,1,1,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1377",98274,7022376058,800,"apartment",600,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1378",218096,7035740655,869,"apartment",1160,2,2,1,1,0,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1379",188234,7016015582,699,"apartment",789,1,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1380",345183,7027029241,2350,"apartment",1144,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1381",38469,7048554603,1309,"apartment",739,1,1,1,1,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1382",121341,7047101994,1400,"apartment",795,1,1,0,0,1,0,0,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"1383",234976,7048514427,975,"apartment",1060,3,2,0,0,1,0,0,"nv","Nevada",58646,"D",3080156,110572,27.85656,0.64,1,48.8,8.9
"1384",30120,7049912072,3636,"apartment",855,1,1,0,0,1,0,1,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1385",285154,7049881797,1145,"apartment",930,2,1,1,1,1,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1386",172783,7045740278,1885,"apartment",1232,2,2,0,0,1,0,0,"md","Maryland",83242,"R",6045680,12406,487.319,1.05,0,50.7,29.4
"1387",280088,7047505025,1205,"apartment",728,1,1,1,1,0,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1388",345625,7051098944,744,"apartment",641,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1389",197246,7042246455,660,"apartment",850,2,1,0,0,1,0,0,"mn","Minnesota",70315,"D",5639632,86936,64.87108,1.06,0,79.9,6.4
"1390",214402,7024446374,1129,"apartment",1053,2,2,0,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1391",314376,7036787656,900,"apartment",1341,3,2,0,0,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1392",110839,7040671911,840,"apartment",906,2,1,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1393",338780,7050950403,1185,"apartment",952,2,2,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1394",54752,7044023786,1759,"apartment",1062,2,2,1,1,0,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1395",49046,7041063361,1755,"apartment",693,1,1,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1396",13076,7049740099,900,"apartment",840,2,1,1,1,1,0,0,"az","Arizona",59246,"R",7278717,113990,63.85399596,0.68,1,54.7,4.1
"1397",333306,7043072322,1060,"apartment",810,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1398",61453,7045414810,1788,"apartment",1189,2,2.5,0,0,1,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1399",368299,7048904716,760,"apartment",900,2,1.5,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1400",371491,7041613599,995,"apartment",710,2,1,1,1,0,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1401",362772,7031670744,1290,"apartment",991,2,2,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1402",24163,7044718169,1145,"apartment",1015,2,2,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1403",126118,7045384903,695,"apartment",1750,4,3,1,1,0,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"1404",2581,7032696630,710,"apartment",641,1,1,1,1,0,1,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"1405",156976,7045239309,999,"apartment",1014,2,2,1,1,0,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"1406",51267,7047185163,1990,"apartment",850,2,1,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1407",284893,7050950848,1295,"apartment",950,2,1,1,1,0,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1408",102784,7049035957,775,"apartment",300,1,1,1,1,0,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1409",232155,7051009721,1275,"apartment",920,1,1,1,1,1,0,0,"nv","Nevada",58646,"D",3080156,110572,27.85656,0.64,1,48.8,8.9
"1410",356708,7041859947,1044,"apartment",817,1,1,0,0,1,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"1411",322565,7007014779,399,"apartment",1404,4,4,0,0,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1412",185660,7050956980,2249,"apartment",2225,3,2.5,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1413",375732,7051038299,1870,"apartment",740,1,1,1,1,0,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1414",171579,7031037881,1852,"apartment",1170,2,2,1,1,1,0,0,"md","Maryland",83242,"R",6045680,12406,487.319,1.05,0,50.7,29.4
"1415",39432,7046450995,1918,"apartment",1016,2,2,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1416",123758,7048668759,1075,"apartment",912,2,2,1,1,1,1,0,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"1417",19566,7041420526,1295,"apartment",1170,2,2,1,1,0,0,0,"ar","Arkansas",47062,"R",3017804,53179,56.74803964,0.67,1,72.3,15.2
"1418",2960,7049127363,985,"apartment",830,1,1,1,1,1,0,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"1419",151852,7036612619,1085,"apartment",950,3,1.5,1,1,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"1420",175457,7038966138,1169,"apartment",695,1,1,1,1,1,0,0,"md","Maryland",83242,"R",6045680,12406,487.319,1.05,0,50.7,29.4
"1421",312102,7040735296,1499,"apartment",1250,2,2,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1422",256566,7043040036,1860,"apartment",1020,2,1,1,1,1,0,0,"nh","New Hampshire",74991,"R",1359711,9349,145.4392,2.03,0,90.3,1.3
"1423",371278,7047404850,1050,"apartment",1013,2,2,1,1,0,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1424",367375,7050737653,1354,"apartment",835,2,1,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1425",77801,7042063452,1109,"apartment",1001,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1426",125622,7040365232,750,"apartment",1180,2,1.5,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"1427",65188,7042069225,1000,"apartment",852,2,1,0,0,0,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1428",331673,7047320388,695,"apartment",650,1,1,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1429",96384,7039723120,1025,"apartment",1000,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1430",207683,7036636993,1222,"apartment",1153,2,0,1,1,1,0,0,"ms","Mississippi",44717,"R",2976149,48432,61.45005,0.86,1,56.6,37.9
"1431",116376,7044771157,1769,"apartment",1139,2,2,1,1,0,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1432",378602,7031357771,695,"apartment",717,2,1,1,1,0,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"1433",380201,7048280206,850,"apartment",800,2,1.5,0,0,0,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"1434",183838,7038514289,1675,"apartment",1023,2,2,1,1,1,1,1,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1435",211047,7023377768,615,"apartment",843,2,1,1,1,1,0,0,"mo","Missouri",54478,"R",6137428,69707,88.04608,1.11,1,79.4,11.4
"1436",369507,7027371942,899,"apartment",1150,2,1.5,0,0,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1437",238389,7044636443,3100,"apartment",1680,3,2.5,1,1,0,1,0,"nj","New Jersey",81740,"D",8882190,8723,1018.249,2.31,0,54.8,12.8
"1438",138462,7048610053,902,"apartment",998,2,2,1,1,1,0,0,"in","Indiana",55746,"R",6732219,36420,184.8495,0.94,1,79.2,9.2
"1439",182966,7047476939,1213,"apartment",900,1,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1440",246235,7028752053,1099,"apartment",1200,2,1,1,1,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1441",232877,7040142963,961,"apartment",1120,2,2,1,1,1,0,0,"ne","Nebraska",59566,"R",1934408,77348,25.00915,1.5,1,79,4.5
"1442",265671,7049022350,831,"apartment",735,1,1,1,0,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1443",342192,7048648744,750,"apartment",1200,2,2.5,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1444",290214,7031293630,1150,"apartment",1104,2,1,0,0,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
